chr	start	end	is_functional	is_functional_Nut1h	is_functional_Nut10h	in_promoter	in_active_promoter	in_enhancer
2	43278564	43278786	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
2	71763567	71763789	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	74484955	74485177	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	84283016	84283238	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
2	96906480	96906702	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	107322771	107322993	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	163017246	163017468	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	175991341	175991563	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
3	4623811	4624033	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	8393541	8393763	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
3	44316064	44316286	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	61356165	61356387	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	107850222	107850444	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
3	190882481	190882703	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4	22536083	22536305	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4	30952511	30952733	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
4	78849262	78849484	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
4	87941682	87941904	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4	111506554	111506776	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4	137653736	137653958	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4	164383763	164383985	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	10552607	10552829	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
5	37927000	37927222	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	55826241	55826463	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6	44096452	44096674	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
6	88614825	88615047	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6	103304504	103304726	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6	152370283	152370505	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	19615584	19615806	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	38835003	38835225	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
7	154900328	154900550	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
8	19036534	19036756	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
8	29594857	29595079	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
8	61499242	61499464	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
9	130746065	130746287	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
10	30679272	30679494	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
10	74464323	74464545	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
10	129885445	129885667	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
11	435395	435617	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
11	71656236	71656458	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
11	77306132	77306354	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE
11	77878109	77878331	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
11	117377106	117377328	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
11	121337434	121337656	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
12	64563831	64564053	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
12	72978729	72978951	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
12	73801563	73801785	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
12	74505447	74505669	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
12	93156671	93156893	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
12	93627974	93628196	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
12	96005311	96005533	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
12	107065121	107065343	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
12	118963084	118963306	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
14	33029371	33029593	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
15	44205662	44205884	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
15	55522946	55523168	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
15	93355554	93355776	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
16	20979432	20979654	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
16	53153471	53153693	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
16	70416237	70416459	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
16	86799243	86799465	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
17	29399282	29399504	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
17	64393272	64393494	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
17	69879564	69879786	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
17	76797507	76797729	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
17	77237086	77237308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
18	13852758	13852980	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
18	23515402	23515624	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
18	55974061	55974283	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
18	78004183	78004405	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
19	14457844	14458066	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20	37739485	37739707	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20	40022167	40022389	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20	46413561	46413783	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
22	18045338	18045560	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22	50285276	50285498	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
X	7607914	7608136	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
X	11447734	11447956	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
X	17726026	17726248	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
X	53976903	53977125	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
X	54017708	54017930	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
X	67342134	67342356	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
X	93655609	93655831	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
X	113308995	113309217	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
X	129376552	129376774	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
1	4402999	4403221	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	25418864	25419086	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	59588790	59589012	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	76157911	76158133	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	242087254	242087476	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	9941308	9941530	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
2	47096447	47096669	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	61570277	61570499	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
2	176062397	176062619	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	179341237	179341459	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	190969447	190969669	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	235871064	235871286	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	238871462	238871684	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	24051925	24052147	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	37251772	37251994	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	61683104	61683326	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	129814799	129815021	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE
3	156235207	156235429	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	177081738	177081960	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	190818360	190818582	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4	24875915	24876137	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
4	30940670	30940892	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
4	108785287	108785509	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
4	121842650	121842872	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
4	141342653	141342875	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4	168053491	168053713	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4	179149177	179149399	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	10666635	10666857	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	19784383	19784605	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	40989224	40989446	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	61463569	61463791	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	67328926	67329148	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
5	67558403	67558625	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	82518729	82518951	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	91139841	91140063	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	106791991	106792213	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	132135124	132135346	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	169032695	169032917	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6	10400593	10400815	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
6	36393618	36393840	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6	142891349	142891571	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6	148556727	148556949	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6	161719643	161719865	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	52514362	52514584	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	92501836	92502058	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	134454399	134454621	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	140084124	140084346	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
8	80087762	80087984	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
8	133416205	133416427	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
9	92226899	92227121	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
9	95075206	95075428	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
9	97680372	97680594	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
10	13118605	13118827	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
10	53355148	53355370	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
10	54040833	54041055	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
10	80812563	80812785	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
11	2621352	2621574	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
11	5475123	5475345	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
11	20072138	20072360	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
11	43973289	43973511	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
11	59364574	59364796	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
11	66786700	66786922	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
11	69209855	69210077	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
11	111461864	111462086	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
11	130049002	130049224	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
12	7878654	7878876	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
12	13259665	13259887	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
12	55329125	55329347	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
12	97463127	97463349	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
13	72058364	72058586	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
14	68327545	68327767	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
15	50455258	50455480	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
15	71083006	71083228	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
15	82172783	82173005	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
15	86297166	86297388	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
16	5286895	5287117	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
16	34796126	34796348	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
16	49005723	49005945	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
16	71870591	71870813	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
17	6135826	6136048	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
17	12921603	12921825	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
17	42451328	42451550	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
17	77182163	77182385	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
17	79914160	79914382	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
19	28209201	28209423	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
19	32751643	32751865	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20	35188018	35188240	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20	40494694	40494916	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20	55267248	55267470	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
21	34691263	34691485	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22	18006732	18006954	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22	31142160	31142382	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22	36727124	36727346	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
22	39709515	39709737	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
22	49315257	49315479	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	38583373	38583595	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
1	40729779	40730001	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
1	227938130	227938352	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
2	12610614	12610836	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	23902137	23902359	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	36595072	36595294	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
2	106758347	106758569	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
2	109617712	109617934	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
2	122645814	122646036	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	127912267	127912489	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	182439788	182440010	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	196487666	196487888	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
3	108081248	108081470	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4	66224318	66224540	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4	90363880	90364102	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4	170478687	170478909	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
5	41728420	41728642	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
5	76336000	76336222	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
5	150333739	150333961	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6	105820745	105820967	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
6	106912105	106912327	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	40009555	40009777	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
7	40855075	40855297	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	87211128	87211350	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	102953469	102953691	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
7	114907196	114907418	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	148864197	148864419	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
8	87990811	87991033	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
8	116123739	116123961	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
9	30775330	30775552	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
9	139496147	139496369	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
10	524403	524625	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
10	22025946	22026168	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
11	9075567	9075789	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
11	117719929	117720151	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
11	118859023	118859245	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
12	26070310	26070532	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
12	110725899	110726121	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
13	23383201	23383423	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
13	112592424	112592646	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
14	69818215	69818437	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
15	35849769	35849991	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
15	93166665	93166887	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
16	4637683	4637905	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
16	4715167	4715389	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
16	22241714	22241936	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
16	58770097	58770319	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
17	807324	807546	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
17	56314036	56314258	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
18	20397586	20397808	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
19	4627294	4627516	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
19	9449711	9449933	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
19	43091875	43092097	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20	22783092	22783314	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20	56998093	56998315	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
22	29015569	29015791	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22	41304152	41304374	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
X	7679292	7679514	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	1241975	1242197	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
1	15499497	15499719	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
1	30216135	30216357	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	142705741	142705963	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	161451614	161451836	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	209291181	209291403	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
2	54350093	54350315	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
2	206454255	206454477	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	209194284	209194506	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
3	37987562	37987784	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
3	66014207	66014429	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	128795530	128795752	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4	54505973	54506195	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4	57945037	57945259	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4	114333842	114334064	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4	132725325	132725547	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	56944589	56944811	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	98715951	98716173	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
5	132868973	132869195	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	175412878	175413100	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6	33348143	33348365	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6	100732141	100732363	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6	148695170	148695392	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6	154281965	154282187	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	18598604	18598826	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	70953422	70953644	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
9	7434050	7434272	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
9	95374031	95374253	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
9	97613375	97613597	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
9	135957142	135957364	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
10	5580912	5581134	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
10	11727789	11728011	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
11	13458371	13458593	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
11	14446817	14447039	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
11	32597106	32597328	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
11	89061599	89061821	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
12	39449407	39449629	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
12	68064823	68065045	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
12	125713015	125713237	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
13	28345164	28345386	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
13	76627429	76627651	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
14	24865543	24865765	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
16	11659485	11659707	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
19	4267103	4267325	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
19	7621909	7622131	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
19	15793168	15793390	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
19	35657458	35657680	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
19	42856425	42856647	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
20	20146284	20146506	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
21	44232544	44232766	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22	20951644	20951866	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
X	13559343	13559565	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
X	24782602	24782824	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
X	53410535	53410757	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
X	54195464	54195686	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
X	57068795	57069017	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
X	103075862	103076084	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	11606287	11606509	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
2	55530531	55530753	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	56676153	56676375	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	89089340	89089562	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	101801601	101801823	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	194018318	194018540	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	210505119	210505341	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
4	109056753	109056975	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
4	142381183	142381405	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	2070717	2070939	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	5781538	5781760	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	94952752	94952974	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	142607492	142607714	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6	14731277	14731499	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6	37273834	37274056	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
6	94984377	94984599	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	71912918	71913140	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
7	83840697	83840919	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	103792758	103792980	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
7	134128555	134128777	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
7	135127116	135127338	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
8	3027262	3027484	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
8	25932892	25933114	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
8	121135797	121136019	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
9	89404905	89405127	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
9	103188196	103188418	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
9	126180988	126181210	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
9	127787922	127788144	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
10	73648841	73649063	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
10	76343252	76343474	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
10	134577203	134577425	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
11	3457612	3457834	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
11	46709120	46709342	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
12	88605038	88605260	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
13	22125109	22125331	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
13	80366925	80367147	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
13	100225885	100226107	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
14	76144169	76144391	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
15	22941974	22942196	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
17	35655370	35655592	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
18	28633483	28633705	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
18	72530874	72531096	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
19	45536227	45536449	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
20	37681319	37681541	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20	42582004	42582226	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
20	47432300	47432522	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20	55985676	55985898	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
20	62788268	62788490	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
22	20000496	20000718	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
22	25944186	25944408	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
X	67298550	67298772	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
X	67762424	67762646	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
X	137167324	137167546	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
